title,movie_num,summary,actor_list,rating,rating_cnt,info1,info2
극장판 엉덩이 탐정: 미스터리 가면 ~최강의 대결,325,"부엉부엉 박물관 지하, 수수께끼로 둘러싸인 보물 ‘오파츠’를 노리는 세기의 악당 ‘시리어티’ 교수가 나타났다!  그를 막기 위해 ‘엉덩이 탐정’은 국제 경찰 원터폴 소속 ‘오드리’와 합동 수사를 펼치는데… “어둠으로 빛을 몰아 내주지. 이 ‘오파츠’의 힘으로 말이야” 세계를 뒤흔들 거대한 음모를 꾸미는 ‘시리어티’ 교수와 ‘엉덩이 탐정’의 역대급 대결! 과연 승자는 누가 될 것인가?","['카도 유리코(감독)', '산페이 유우코(성우)', '사이토 아야카(성우)', '스기무라 켄지(성우)', '이케다 테츠히로(성우)', '코니시 카츠유키(성우)', '나카무라 마코토(성우)', '와타나베 잇케이(성우 | 말티즈 서장/ 내레이션)', '소노자키 미에(성우)', '후쿠야마 마사하루(성우)', '타치키 후미히코(성우)', '모리카와 토시유키(성우)']",2.6,(52명),2022 · 애니메이션/키즈/가족/코미디/모험/미스터리 · 일본,1시간 14분 · 전체
스크래퍼,326,“한 아이를 키우는 데 온 마을이 필요하다” 아니? 나 혼자서도 충분해!  엄마가 세상을 떠나고 혼자 씩씩하게 살아가던 ‘조지’. 어느 날 초대한 적 없는 손님 ‘제이슨’이 제 집인 양 담벼락을 넘어온다. ‘제이슨’은 본인이 ‘조지’의 아빠라 주장하지만 머리부터 발끝까지 의심스러운 그의 말을 도무지 믿을 수 없다.,"['샬롯 리건(감독)', '롤라 캠벨(주연)', '해리스 디킨슨(주연)', '알린 우준(조연)', '로라 에이크먼(조연)', '앰브린 라지아(조연)', '올리비아 브래디(조연)']",3.5,"(1,995명)",2023 · 코미디/드라마 · 영국,1시간 24분 · 12세
크리에이터,327,"“이것은 인류의 존망이 걸린 싸움입니다”  인류를 지키기 위해 만들어진 AI가 LA에 핵폭탄을 터뜨린 후, 인류와 AI 간의 피할 수 없는 전쟁이 시작된다. 전직 특수부대 요원 ‘조슈아’는  실종된 아내의 단서를 얻을지도 모른다는 생각에  전쟁을 끝내기 위한 인류의 작전에 합류한다. 인류를 위협할 강력한 무기와 이를 창조한 ‘창조자’를 찾아 나서고, 그 무기가 아이 모습의 AI 로봇 '알피'란 사실을 알게 되는데…인간적인가, 인간의 적인가10월, AI 블록버스터의 신세계가 펼쳐진다!","['가렛 에드워즈(감독)', '존 데이비드 워싱턴(주연 | 조슈아)', '마델레인 유나 보일레스(주연 | 알피)', '젬마 찬(조연 | 마야)', '와타나베 켄(조연 | 하룬)', '앨리슨 제니(조연 | 하웰)', '스터질 심슨(조연 | 드류)', '랠프 아이네슨(조연 | 앤드류스)', '마크 멘차카(조연 | 맥브라이드)', '베로니카 은고(조연)', '로비 탄(조연)', '아마르 차다-파텔(조연)', '마이클 에스퍼(조연)', '이안 버둔(조연)', '맥켄지 랜싱(조연)', '이오인 오브라이언(조연)', '울프 필블래드(조연)', '젭 크리거(조연)', '라드 페레이라(조연)']",3.2,"(8,835명)",2023 · 액션/모험/드라마/SF/스릴러 · 미국,2시간 13분 · 12세
드림쏭2,328,"더 큰 무대로 돌아왔다! 이번엔 월드 투어다!  드림쏭 이후 1년, ‘버디’와 그의 밴드 ‘트루 블루’는 팬들의 열렬한 사랑을 받으며 눈의 마을의 인기 스타가 된다. ‘트루 블루’의 음악과 화려한 퍼포먼스 실력을 본 엔터테인먼트계의 거물 ‘랭’은 월드 클래스 스타 ‘리틀 폭시’와의 세계 투어 콘서트를 제안하고, ‘트루 블루’는 꿈을 위해 세계 투어 버스에 오른다. 하지만 ‘랭’의 친절한 제안에는 ‘버디’의 음악 에너지를 훔쳐 세계를 장악하려는 음흉한 계획이 숨겨져 있었는데.. 과연 ‘버디’는 ‘랭’으로부터 음악 에너지를 되찾고, 진정한 뮤직 쏘울로 세계를 지켜낼 수 있을까?10월, 다시 함께 노래해!","['마크 밸도(감독)', '그레이엄 해밀턴(성우 | 보디)', '애슐리 볼(성우 | 다르마)', '마이클 애덤스웨이트(성우 | 칼 / 트레이)', '캐슬린 바(성우 | 프랜시스 / 릴 폭시)', '브라이언 도브슨(성우 | 플리트우드 야크 / 헤비 메탈 피그)', '브라이언 드러먼드(성우 | 캄파)', '앤드류 프란시스(성우)', '제이슨 심슨(성우)', '캐시 웨즈럭(성우)', '리처드 뉴먼(성우)']",2.5,(17명),"2021 · 키즈/애니메이션 · 미국, 중국",1시간 30분 · 전체
당나귀 EO,329,"가련한 눈망울의 회색 당나귀 EO는 세상의 전부였던 서커스단으로부터 구조된 뒤 폴란드와 이탈리아를 가로지르는 긴 여정에 오른다. 평화로운 농장, 훌리건으로 가득한 축구장 공포의 소시지 공장, 쇠락 직전의 저택... 다양한 공간을 오가며 겪은 인간 세계는 다정하면서도 잔혹하다.","['예지 스콜리모프스키(감독)', '산드라 지말스카(주연)', '로렌조 주르졸로(주연)', '마테우시 코시치우키에비치(주연)', '이자벨 위페르(주연)', '사베리오 파브리(조연)']",3.5,"(2,177명)","2022 · 드라마 · 폴란드, 이탈리아",1시간 28분 · 15세
키네마의 신,330,"영화감독을 꿈꾸는 고는 식당에서 일하는 아키코, 동료 영사기사 테라신과 함께 청춘을 보낸다. 그러나 불의의 사고로 기회를 놓친 그는 고향으로 돌아가 50년간 도박에 빠져 살던 중 과거 자신의 각본을 발견한다.","['야마다 요지(감독)', '사와다 켄지(주연)', '스다 마사키(주연)', '나가노 메이(조연)', '노다 요지로(조연)', '릴리 프랭키(조연)', '마에다 오시로(조연)', '시손 쥰(조연)', '마츠오 타카시(조연)', '히로오카 유리코(조연)', '키타야마 마사야스(조연)', '하라다 타이조(조연)', '카타기리 하이리(조연)', '사코다 타카야(조연)', '콘도 코엔(조연)', '미야모토 노부코(조연)', '키타가와 케이코(조연)', '테라지마 시노부(조연)', '코바야시 넨지(조연)']",3.1,(184명),2021 · 드라마 · 일본,2시간 5분 · 12세
어파이어,331,집필을 마무리 하기 위해 '펠릭스'와 함께 발트해 인근 별장으로 간 '레온'을 다룬 영화,"['크리스티안 페촐트(감독)', '토마스 슈베르트(주연)', '폴라 비어(주연)', '랑스톤 위벨(주연)', '엔노 트렙스(조연)', '매티아스 브랜트(조연)', '요나스 다슬러(조연)']",3.8,"(5,074명)",2023 · 코미디/드라마/로맨스 · 독일,1시간 42분 · 12세
여덟 개의 산,332,도시에 사는 '피에트로'와 산에 남은 유일한 아이 '브루노'. 알프스에서 만나 친구가 된 두 소년은 자연을 누비며 우정을 나눈다. 그 후 성인이 된 '피에트로'는 아버지 '조반니'가 세상을 떠난 뒤 산으로 돌아오고 '브루노'와 재회한다.,"['펠릭스 반 그뢰닝엔(감독)', '샤를로트 반더미르히(감독)', '루카 마리넬리(주연)', '알레산드로 보르기(주연)', '필리포 티미(조연)', '엘레나 례티(조연)']",3.8,"(1,549명)","2022 · 드라마 · 이탈리아, 벨기에, 프랑스, 영국",2시간 27분 · 12세
너의 시선이 머무는 곳에,333,"고등학생 한태주와 강국은 15년의 시간을 항상 함께 했다. 공식적인 관계는 친구지만 사실 국은 재벌 가의 상속자인 태주의 보디가드. 하지만 어느 샌가, 두 사람은 서로에게 다른 종류의 감정을 느끼고 있다. 어쩌면 오래 전부터 계속되어 왔을 우정 이상의 감정, 태주에게 국은, 국에게 태주는 어떤 의미일까. 국내 최초의 BL드라마를 표방한 <너의 시선이 머무는 곳에>는 주인공들의 관계 설정부터 주변 인물 구조, 사건의 전개, 소년 사이의 미묘한 감정의 교류와 변화의 과정에 이르기까지 장르의 법칙을 충실히 수행하며 그 동안 다양한 방식으로 우회되어 왔던 BL드라마라는 장르를 돌아가지 않고 정면으로 돌파한다. 태주와 국을 연기한 한기찬, 장의수 두 배우의 풋풋하면서도 진심 어린 연기와 개성적인 친구들의 존재 또한 영화의 매력을 배가시킴은 물론이다. 장르 팬들의 열렬한 지지 속에 8부작으로 공개된 드라마의 영화버전으로 영화제를 통해 최초로 공개된다. (모은영) [제24회 부천국제판타스틱영화제]","['황다슬(감독)', '한기찬(주연 | 한태주)', '장의수(주연 | 강국)', '최연청(주연)', '전재영(주연 | 필현)', '정찬우(조연 | 한회장)', '정서인(조연 | 혜미모)', '정하경(조연 | 민경)', '김보강(조연 | 체육선생)']",3.7,(1.0만명),2020 · 로맨스/드라마/BL · 한국,1시간 25분 · 12세
타겟,334,"나는 오늘 살인자와 중고거래를 했다  평범한 직장인 ‘수현’은 이사 후 세탁기를 중고거래로 구매하지만, 고장 난 세탁기를 받고 사기를 당했다는 사실을 알게 된다. 이대로 넘어갈 순 없다! 잠적한 판매자를 찾아내는데 성공한 ‘수현’은 그의 게시글마다 사기꾼이라는 댓글을 남겨 거래를 방해한다.그날 이후 ‘수현’에게는 소름 끼치는 일들이 연이어 벌어진다. ‘수현’의 모든 일상은 서서히 파괴되고, 본격적인 수사가 진행된다. ‘주형사’와 중고거래 판매자의 집을 찾아간 ‘수현’은 그곳에서 시체를 발견하는데…단 한번의 중고거래, 모든 일상이 파괴된다!당신도 타겟이 될 수 있다!","['박희곤(감독)', '신혜선(주연)', '김성균(주연)', '임철수(주연)', '이주영(주연)', '금새록(조연)', '강태오(특별출연)']",2.4,(1.0만명),2023 · 스릴러/공포 · 한국,1시간 41분 · 15세
"여름을 향한 터널, 이별의 출구",335,"터널 안 10초, 바깥 세상에선 6시간... 소원을 이루어 주지만 안팎의 시간이 다르게 흐르는 '우라시마 터널'을 발견한 고등학생 '카오루'와 전학생 '안즈'. 터널의 비밀을 알아내기 위해 뜨거웠던 여름을 함께 보낸 두 사람은 어느새 서로에게 가장 소중한 존재가 되는데...","['타구치 토모히사(감독)', '스즈카 오지(성우 | 토노 카오루)', '이이토요 마리에(성우 | 하나시로 안즈)', '하타나카 타스쿠(성우)', '코미야 아리사(성우)', '테루이 하루카(성우)', '코야마 리키야(성우)', '코바야시 세이란(성우)']",3.1,"(2,171명)",2022 · 애니메이션/SF/판타지/드라마 · 일본,1시간 22분 · 12세
가문의 영광: 리턴즈,336,"전설의 가문이 돌아왔다! 가문의 영광은 결혼?! 사생결단 결혼성사 대작전이 펼쳐진다!  돈과 권력을 쥐고 있는 전설의 장씨 가문! 가문의 수장 ‘홍회장’에게 골칫거리가 딱 하나 있는데, 비혼주의를 선언한 막내딸 ‘진경’이다. 어느 날 ‘진경’은 처음 본 남자 ‘대서’와 하룻밤을 보내게 되고 이 사실을 알게 된 장씨 가문은 일등 사윗감의 조건을 두루 갖춘 ‘대서’와 ‘진경’을 결혼시키기 위해 온갖 음모를 꾸미기 시작하는데…장씨 가문에게 던져진 지상 최대의 과제!세기의 결혼은 과연 성공할 수 있을까?","['정태원(감독)', '정용기(감독)', '윤현민(주연)', '유라(주연)', '김수미(주연)', '탁재훈(주연)', '정준하(주연)', '추성훈(주연)', '고윤(조연)', '기은세(조연)', '김희정(조연)']",1.1,(759명),2023 · 가족/코미디 · 한국,15세
플로라 앤 썬,337,"싱글 맘인 플로라는 반항적인 10대 아들 맥스를 어찌할지 모른다. 플로라가 맥스를 구제하려는 노력은 낡은 어쿠스틱 기타와 한물간 LA 음악가, 지친 더블린 모자의 화합으로 이어진다.","['존 카니(감독)', '이브 휴슨(주연 | 플로라)', '조셉 고든-레빗(주연 | 제프)', '오렌 킨란(주연 | 맥스)', '잭 레이너(조연 | 이언)', '소피 바바서(조연 | 후아니타)', '켈리 손튼(조연 | 하트)', '케이스 맥어린(조연 | 배리 번)', '에이미 휴버맨(조연)', '폴 레이드(조연)']",3.0,"(2,278명)","2023 · 드라마/음악/코미디 · 미국, 아일랜드",1시간 37분 · 15세
킴스 비디오,338,"""마치 보물상자 같았어요 킴스 비디오'에 들어가면 금광에 들어가는 이상한 기분이었어요"" 1980년 대 뉴욕 이스트빌리지에 자리잡은 영화광들의 성지, 미스터리한 한국인 '미스터 킴'의 비디오 대여점 '킴스 비디오'! 마틴 스콜세지, 쿠엔틴 타란티노, 코엔 형제, 로버트 드니로가 단골인 55,000 편의 컬렉션과 250,000명의 회원을 보유한 '킴스 비디오'가 사라졌다? '킴스 비디오'가 키운 미친 영화광들의 비디오 해방 프로젝트! 마피아보다 독하게 쫓는 무제한 렌탈 유니버스 지금, 플레이하시겠습니까?","['데이비드 레드몬(감독)', '애슐리 사빈(감독)', '김용만(출연)']",3.8,"(3,059명)",2023 · 다큐멘터리/미스터리/코미디 · 미국,1시간 25분 · 12세
오펜하이머,339,"“나는 이제 죽음이요, 세상의 파괴자가 되었다.” 세상을 구하기 위해 세상을 파괴할 지도 모르는 선택을 해야 하는 천재 과학자의 핵개발 프로젝트.","['크리스토퍼 놀란(감독)', '킬리언 머피(주연 | 줄리어스 로버트 오펜하이머)', '에밀리 블런트(주연 | 캐서린 키티 오펜하이머)', '맷 데이먼(주연 | 레슬리 그로브스)', '로버트 다우니 주니어(주연 | 루이스 스트로스)', '플로렌스 퓨(주연 | 진 태트록)', '조쉬 하트넷(조연 | 어니스트 로렌스)', '케이시 애플렉(조연)', '라미 말렉(조연)', '구스타프 스카스가드(조연 | 한스 베테)', '케네스 브래너(조연)', '베니 사프디(조연)']",4.0,(9.1만명),"2023 · 스릴러/드라마/전기/역사 · 영국, 미국",3시간 00분 · 15세
더 넌 2,340,"컨저링 유니버스 사상 가장 강력한 악마가 돌아왔다!  1956년, 프랑스의 한 성당에서 신부가 끔찍하게 살해당한다. 이 사건을 조사하기 위해 파견된 아이린 수녀는 4년 전 자신을 공포에 떨게 했던 악마의기운을 느낀다. 어두운 밤, 계속해서 일어나는 의문의 사건들 가운데 충격적인 진실이 드러나는데…9월, 기도를 멈추지 마라","['마이클 차베즈(감독)', '테이사 파미가(주연 | 아이린 수녀)', '보니 아론스(주연)', '스톰 리드(조연)', '안나 포플웰(조연)', '조나스 브로켓(조연)', '케이틀린 로즈 다우니(조연)']",2.3,"(2,182명)","2023 · 공포/미스터리/스릴러 · 미국, 영국",1시간 50분 · 15세
거미집,341,"“결말만 바꾸면 걸작이 된다, 딱 이틀이면 돼!” 1970년대 꿈도 예술도 검열당하던 시대. 성공적이었던 데뷔작 이후, 악평과 조롱에 시달리던 김감독(송강호)은 촬영이 끝난 영화 ‘거미집’의 새로운 결말에 대한 영감을 주는 꿈을 며칠째 꾸고 있다. 그대로만 찍으면 틀림없이 걸작이 된다는 예감, 그는 딱 이틀 간의 추가 촬영을 꿈꾼다. 그러나 대본은 심의에 걸리고, 제작자 백회장(장영남)은 촬영을 반대한다. 제작사 후계자인 신미도(전여빈)를 설득한 김감독은 베테랑 배우 이민자(임수정), 톱스타 강호세(오정세), 떠오르는 스타 한유림(정수정)까지 불러 모아 촬영을 강행하지만, 스케줄 꼬인 배우들은 불만투성이다. 설상가상 출장 갔던 제작자와 검열 담당자까지 들이닥치면서 현장은 아수라장이 되는데…과연 ‘거미집’은 세기의 걸작으로 완성될 수 있을까?","['김지운(감독)', '송강호(주연 | 김감독)', '임수정(주연 | 이민자)', '오정세(주연 | 강호세)', '전여빈(주연 | 미도)', '정수정(주연 | 한유림)', '박정수(조연 | 오여사)', '장영남(조연 | 백회장)', '김민재(조연 | 김부장)', '김동영(조연 | 조감독)', '김재건(조연 | 강회장)', '장광(조연 | 최국장)', '정인기(조연 | 사냥꾼)', '장남열(조연 | 박주사)', '정미형(조연 | 영화사 직원)', '강채영(조연 | 기록)', '정기섭(조연 | 황반장)', '김중희(조연 | 구박사)', '김문학(조연 | 촬영기사)', '차서현(조연 | 의상팀장)', '엄태구(우정출연 | 미남스타 엄태구)', '염혜란(우정출연 | 강호세 부인)', '정우성(특별출연 | 신감독)']",3.3,(2.9만명),2023 · 코미디/드라마 · 한국,2시간 15분 · 15세
